directory	srr_id	in_sample_list	in_sra_dir
Tumors/Pancreas	SRR30694423	1	0
Tumors/Pancreas	SRR30694424	1	0
Tumors/Pancreas	SRR30694425	1	0
Tumors/Pancreas	SRR30694426	1	0
Tumors/Pancreas	SRR30694427	1	0
Tumors/Pancreas	SRR30694428	1	0
Tumors/Pancreas	SRR30694429	1	0
Tumors/Pancreas	SRR30694430	1	0
Tumors/Pancreas	SRR30694431	1	0
Tumors/Pancreas	SRR30694432	1	0
Tumors/Pancreas	SRR30694433	1	0
Tumors/Pancreas	SRR30694434	1	0
Tumors/Pancreas	SRR30694435	1	0
Tumors/Pancreas	SRR30694436	1	0
Tumors/Pancreas	SRR30694437	1	0
Tumors/Pancreas	SRR30694438	1	0
Tumors/Pancreas	SRR30694439	1	0
Tumors/Pancreas	SRR30694440	1	0
Tumors/Pancreas	SRR3426643	1	0
Tumors/Pancreas	SRR3426644	1	0
Tumors/Pancreas	SRR3426653	1	0
Tumors/Pancreas	SRR3426654	1	0
Tumors/Pancreas	SRR3426655	1	0
Tumors/Pancreas	SRR3426656	1	0
Tumors/Pancreas	SRR3426657	1	0
Tumors/Pancreas	SRR3426658	1	0
Tumors/Pancreas	SRR34554384	1	0
Tumors/Pancreas	SRR34554385	1	0
Tumors/Pancreas	SRR34554386	1	0
Tumors/Pancreas	SRR34554387	1	0
Tumors/Pancreas	SRR34554388	1	0
Tumors/Pancreas	SRR34554389	1	0
Tumors/Pancreas	SRR7768608	1	0
Tumors/Pancreas	SRR7768609	1	0
Tumors/Pancreas	SRR7768610	1	1
Tumors/Pancreas	SRR7768611	1	0
Tumors/Pancreas	SRR7768612	1	0
Tumors/Pancreas	SRR7768613	1	0
Tumors/Pancreas	SRR7818905	1	0
Tumors/Pancreas	SRR7818906	1	0
Tumors/Pancreas	SRR7818907	1	0
Tumors/Pancreas	SRR7818908	1	0
Tumors/Pancreas	SRR7818909	1	0
Tumors/Pancreas	SRR7818910	1	0
Tumors/Pancreas	SRR7818911	1	0
Tumors/Pancreas	SRR7818912	1	0
Tumors/Pancreas	SRR7818913	1	0
Tumors/Pancreas	SRR7818914	1	0
Tumors/Pancreas	SRR9043607	1	0
Tumors/Pancreas	SRR9043608	1	0
Tumors/Pancreas	SRR9043609	1	0
Tumors/Pancreas	SRR9043610	1	0
Tumors/Pancreas	SRR9043611	1	0
Tumors/Pancreas	SRR9043612	1	0
Tumors/Pancreas	SRR9043613	1	0
Tumors/Pancreas	SRR9043614	1	0
Tumors/Pancreas	SRR9043615	1	0
Tumors/Pancreas	SRR9043616	1	0
Tumors/Pancreas	SRR9043617	1	1
Tumors/Pancreas	SRR9043618	1	0
Tumors/Pancreas	SRR9043619	1	0
Tumors/Pancreas	SRR9043620	1	0
Tumors/Pancreas	SRR9043621	1	0
Tumors/Pancreas	SRR9043622	1	0
Tumors/Pancreas	SRR9043623	1	0
Tumors/Pancreas	SRR9043624	1	0
Tumors/Pancreas	SRR9043625	1	0
Tumors/Pancreas	SRR9043626	1	0
Tumors/Pancreas	SRR9043627	1	0
Tumors/Pancreas	SRR9043628	1	0
Tumors/Pancreas	SRR9043629	1	0
Tumors/Pancreas	SRR9043630	1	0
Tumors/Pancreas	SRR9043631	1	0
Tumors/Pancreas	SRR9043632	1	0
Tumors/Pancreas	SRR9043633	1	0
Tumors/Pancreas	SRR9043634	1	0
Tumors/Pancreas	SRR9043635	1	0
Tumors/Pancreas	SRR9043636	1	1
Tumors/Pancreas	SRR9043637	1	0
Tumors/Pancreas	SRR9043638	1	0
Tumors/Pancreas	SRR9043639	1	0
Tumors/Pancreas	SRR9043640	1	0
Tumors/Pancreas	SRR9043641	1	0
Tumors/Pancreas	SRR9043642	1	0
Tumors/Pancreas	SRR9043643	1	0
Tumors/Pancreas	SRR9043644	1	0
Tumors/Pancreas	SRR9043645	1	0
Tumors/Pancreas	SRR9043646	1	0
Tumors/Pancreas	SRR9043647	1	0
Tumors/Pancreas	SRR9043648	1	0
Tumors/Pancreas	SRR9043649	1	0
Tumors/Pancreas	SRR9043650	1	0
Tumors/Pancreas	SRR9043651	1	0
Tumors/Pancreas	SRR9043652	1	0
Tumors/Pancreas	SRR9043653	1	0
Tumors/Pancreas	SRR9043654	1	0
Tumors/Pancreas	SRR9043655	1	0
Tumors/Pancreas	SRR9043656	1	0
Tumors/Pancreas	SRR9043657	1	0
Tumors/Pancreas	SRR9043658	1	0
Tumors/Pancreas	SRR9697593	1	0
Tumors/Pancreas	SRR9697594	1	0
Tumors/Pancreas	SRR9697595	1	0
Tumors/Pancreas	SRR9697614	1	0
Tumors/Pancreas	SRR9697633	1	0
Tumors/Pancreas	SRR9697716	1	0
Tumors/Pancreas	SRR9697845	1	0
Tumors/Pancreas	SRR9697850	1	0
Tumors/RenalPelvis	Run	1	0
Tumors/RenalPelvis	SRR11196339	0	1
Tumors/RenalPelvis	SRR11196341	0	1
Tumors/RenalPelvis	SRR11196345	0	1
Tumors/RenalPelvis	SRR11196346	0	1
Tumors/RenalPelvis	SRR24048108	1	0
Tumors/RenalPelvis	SRR24048109	1	0
Tumors/RenalPelvis	SRR24048118	1	0
Tumors/RenalPelvis	SRR24048125	1	0
Tumors/RenalPelvis	SRR24048143	1	0
Tumors/RenalPelvis	SRR24048922	1	0
Tumors/RenalPelvis	SRR26333221	1	1
Tumors/RenalPelvis	SRR26333222	1	1
Tumors/RenalPelvis	SRR26333223	1	1
Tumors/RenalPelvis	SRR26333224	1	1
Tumors/RenalPelvis	SRR26333225	1	1
Tumors/RenalPelvis	SRR26333229	1	1
Tumors/RenalPelvis	SRR26333230	1	1
Tumors/RenalPelvis	SRR26333231	1	1
Tumors/RenalPelvis	SRR26333233	1	0
Tumors/RenalPelvis	SRR26333234	1	1
Tumors/RenalPelvis	SRR26333235	1	1
Tumors/RenalPelvis	SRR26333236	1	1
Tumors/RenalPelvis	SRR26333237	1	1
Tumors/RenalPelvis	SRR26333238	1	1
Tumors/RenalPelvis	SRR26333239	1	1
Tumors/RenalPelvis	SRR26333240	1	1
Tumors/RenalPelvis	SRR26333241	1	1
Tumors/RenalPelvis	SRR26333242	1	1
Tumors/RenalPelvis	SRR26333243	1	1
Tumors/RenalPelvis	SRR26333244	1	1
Tumors/RenalPelvis	SRR26333245	1	1
Tumors/RenalPelvis	SRR26333246	1	0
Tumors/RenalPelvis	SRR26333249	1	1
Tumors/RenalPelvis	SRR26333256	1	1
Tumors/RenalPelvis	SRR26333260	1	1
Tumors/RenalPelvis	SRR26333261	1	1
Tumors/RenalPelvis	SRR26333263	1	1
Tumors/RenalPelvis	SRR26333264	1	1
Tumors/RenalPelvis	SRR26333266	1	1
Tumors/RenalPelvis	SRR26333270	1	1
Tumors/RenalPelvis	SRR26333271	1	1
Tumors/RenalPelvis	SRR26333272	1	1
Tumors/RenalPelvis	SRR26333273	1	1
Tumors/RenalPelvis	SRR26333274	1	1
Tumors/RenalPelvis	SRR26333275	1	1
Tumors/RenalPelvis	SRR26333276	1	1
Tumors/RenalPelvis	SRR26333277	1	1
Tumors/RenalPelvis	SRR26333278	1	1
Tumors/RenalPelvis	SRR26333279	1	1
Tumors/RenalPelvis	SRR26333280	1	1
Tumors/RenalPelvis	SRR26333281	1	1
Tumors/RenalPelvis	SRR26333282	1	1
Tumors/RenalPelvis	SRR26333283	1	1
Tumors/RenalPelvis	SRR26333284	1	1
Tumors/RenalPelvis	SRR26333286	1	1
Tumors/RenalPelvis	SRR26333291	1	1
Tumors/RenalPelvis	SRR26333293	1	1
Tumors/RenalPelvis	SRR26333294	1	1
Tumors/RenalPelvis	SRR26333297	1	1
Tumors/RenalPelvis	SRR26333298	1	1
Tumors/RenalPelvis	SRR26333299	1	1
Tumors/RenalPelvis	SRR26333305	1	1
Tumors/RenalPelvis	SRR26333306	1	1
Tumors/RenalPelvis	SRR32686225	1	0
Tumors/RenalPelvis	SRR32686228	1	0
Tumors/RenalPelvis	SRR8762523	1	0
Tumors/RenalPelvis	SRR8762607	1	0
Tumors/RenalPelvis	SRR8763049	1	0
Tumors/Salivary	ERR315325	0	1
Tumors/Salivary	ERR315382	0	1
Tumors/Salivary	ERR315418	0	1
Tumors/Salivary	ERR315420	0	1
Tumors/Salivary	ERR315449	0	1
Tumors/Salivary	ERR315459	0	1
Tumors/Salivary	SRR10246409	1	1
Tumors/Salivary	SRR10246410	1	1
Tumors/Salivary	SRR10246411	1	1
Tumors/Salivary	SRR10246412	1	1
Tumors/Salivary	SRR10246413	1	1
Tumors/Salivary	SRR10246414	1	1
Tumors/Salivary	SRR10246415	1	1
Tumors/Salivary	SRR10246416	1	1
Tumors/Salivary	SRR15100667	1	1
Tumors/Salivary	SRR15100669	1	1
Tumors/Salivary	SRR15100671	1	1
Tumors/Salivary	SRR15100673	1	1
Tumors/Salivary	SRR15100675	1	1
Tumors/Salivary	SRR15132669	1	1
Tumors/Salivary	SRR15132671	1	1
Tumors/Salivary	SRR15132673	1	1
Tumors/Salivary	SRR15132675	1	1
Tumors/Salivary	SRR15132677	1	1
Tumors/Salivary	SRR26033653	1	1
Tumors/Salivary	SRR26033654	1	1
Tumors/Salivary	SRR26033655	1	1
Tumors/Salivary	SRR26033656	1	1
Tumors/Salivary	SRR26033657	1	1
Tumors/Salivary	SRR26033658	1	1
Tumors/Salivary	SRR26033659	0	1
Tumors/Salivary	SRR26033660	0	1
Tumors/Salivary	SRR26033661	0	1
Tumors/Salivary	SRR26033662	0	1
Tumors/Salivary	SRR26033663	0	1
Tumors/Salivary	SRR26033664	0	1
Tumors/Salivary	SRR26033665	0	1
Tumors/Salivary	SRR26033666	0	1
Tumors/Salivary	SRR26033667	0	1
Tumors/Salivary	SRR26033668	0	1
Tumors/Salivary	SRR26033669	1	1
Tumors/Salivary	SRR26033670	0	1
Tumors/Salivary	SRR26033671	0	1
Tumors/Salivary	SRR26033672	0	1
Tumors/Salivary	SRR26033673	0	1
Tumors/Salivary	SRR26033674	0	1
Tumors/Salivary	SRR26033675	0	1
Tumors/Salivary	SRR26033676	0	1
Tumors/Salivary	SRR26033677	0	1
Tumors/Salivary	SRR26033678	0	1
Tumors/Salivary	SRR26033679	0	1
Tumors/Salivary	SRR26033680	1	1
Tumors/Salivary	SRR26033681	1	1
Tumors/Salivary	SRR26033682	1	1
Tumors/Salivary	SRR26033683	1	1
Tumors/Salivary	SRR26033684	1	1
Tumors/Salivary	SRR26033685	1	1
Tumors/Salivary	SRR26033686	1	1
Tumors/Salivary	SRR26033687	1	1
Tumors/Salivary	SRR26033688	1	1
Tumors/Salivary	SRR26033689	1	1
Tumors/Salivary	SRR26033690	1	1
Tumors/Salivary	SRR26033691	1	1
Tumors/Salivary	SRR26033692	1	1
Tumors/Salivary	SRR29065133	1	1
Tumors/Salivary	SRR29065134	1	1
Tumors/Salivary	SRR29065135	1	1
Tumors/Salivary	SRR29065136	1	1
Tumors/Salivary	SRR29065137	1	1
Tumors/Salivary	SRR29065138	1	1
Tumors/Salivary	SRR29065139	1	1
Tumors/Salivary	SRR29065140	1	1
Tumors/Salivary	SRR29065141	1	1
Tumors/Salivary	SRR29065142	1	1
Tumors/Salivary	SRR29065143	1	1
Tumors/Salivary	SRR29065144	1	1
Tumors/Salivary	SRR3056922	1	1
Tumors/Salivary	SRR3056923	1	1
Tumors/Salivary	SRR3056924	1	1
Tumors/Salivary	SRR30590360	1	1
Tumors/Salivary	SRR30590362	1	1
Tumors/Salivary	SRR30590363	1	1
Tumors/Salivary	SRR30590364	1	1
Tumors/Salivary	SRR30590365	1	1
Tumors/Salivary	SRR30590366	1	1
Tumors/Salivary	SRR30590367	1	1
Tumors/Salivary	SRR30590368	1	1
Tumors/Salivary	SRR30590369	1	1
Tumors/Salivary	SRR30590370	1	1
Tumors/Salivary	SRR30590371	1	1
Tumors/Salivary	SRR30590373	1	1
Tumors/Salivary	SRR30590374	1	1
Tumors/Salivary	SRR30590375	1	1
Tumors/Salivary	SRR30590376	1	1
Tumors/Salivary	SRR30590377	1	1
Tumors/Salivary	SRR30590378	1	1
Tumors/Salivary	SRR30590379	1	1
Tumors/Salivary	SRR30590380	0	1
Tumors/Salivary	SRR30590381	1	1
Tumors/Salivary	SRR30590382	1	1
Tumors/Salivary	SRR30590384	1	1
Tumors/Salivary	SRR30590385	1	1
Tumors/Salivary	SRR30590386	1	1
Tumors/Salivary	SRR30590387	1	1
Tumors/Salivary	SRR3081601	1	1
Tumors/Salivary	SRR3081602	1	1
Tumors/Salivary	SRR3081603	1	1
Tumors/Salivary	SRR3081604	1	1
Tumors/Salivary	SRR3081605	1	1
Tumors/Salivary	SRR3081606	1	1
Tumors/Salivary	SRR3081607	1	1
Tumors/Salivary	SRR3081608	1	1
Tumors/Salivary	SRR3081609	1	1
Tumors/Salivary	SRR3081610	1	1
Tumors/Salivary	SRR3081611	1	1
Tumors/Salivary	SRR3081612	1	1
Tumors/Salivary	SRR3081613	1	1
Tumors/Salivary	SRR3081614	1	1
Tumors/Salivary	SRR3081615	1	1
Tumors/Salivary	SRR3081616	1	1
Tumors/Salivary	SRR3081617	1	1
Tumors/Salivary	SRR3081618	1	1
Tumors/Salivary	SRR3081619	1	1
Tumors/Salivary	SRR3081620	1	1
Tumors/Salivary	SRR3081621	1	0
Tumors/Salivary	SRR3081622	1	1
Tumors/Salivary	SRR3081623	1	1
Tumors/Salivary	SRR3081624	1	1
Tumors/Salivary	SRR3081625	1	1
Tumors/Salivary	SRR3081626	1	1
Tumors/Salivary	SRR3081627	1	1
Tumors/Salivary	SRR3081628	1	1
Tumors/Salivary	SRR3081629	1	1
Tumors/Salivary	SRR3081630	1	1
Tumors/Salivary	SRR3081631	1	0
Tumors/Salivary	SRR3081632	1	1
Tumors/Salivary	SRR3081633	1	1
Tumors/Salivary	SRR3081634	1	1
Tumors/Salivary	SRR3081635	1	1
Tumors/Salivary	SRR3081636	1	1
Tumors/Salivary	SRR3081637	1	1
Tumors/Salivary	SRR3081638	1	1
Tumors/Salivary	SRR3081639	1	1
Tumors/Salivary	SRR3081640	1	1
Tumors/Salivary	SRR3081641	1	1
Tumors/Salivary	SRR3081642	1	1
Tumors/Salivary	SRR3081643	1	1
Tumors/Salivary	SRR3081644	1	1
Tumors/Salivary	SRR3081645	1	1
Tumors/Salivary	SRR3081646	1	1
Tumors/Salivary	SRR3081647	1	1
Tumors/Salivary	SRR31414517	1	0
Tumors/Salivary	SRR31414518	1	1
Tumors/Salivary	SRR31414519	1	1
Tumors/Salivary	SRR31414520	1	1
Tumors/Salivary	SRR31414521	1	1
Tumors/Salivary	SRR31414522	1	1
Tumors/Salivary	SRR31414523	1	1
Tumors/Salivary	SRR31414524	1	1
Tumors/Salivary	SRR31414525	1	1
Tumors/Salivary	SRR31414526	1	1
Tumors/Salivary	SRR31414527	1	1
Tumors/Salivary	SRR31414528	1	1
Tumors/Salivary	SRR31414529	1	1
Tumors/Salivary	SRR31414530	1	1
Tumors/Salivary	SRR31414531	1	1
Tumors/Salivary	SRR31414532	1	1
Tumors/Salivary	SRR31414533	1	1
Tumors/Salivary	SRR31414534	1	1
Tumors/Salivary	SRR31414535	1	1
Tumors/Salivary	SRR31414536	1	1
Tumors/Salivary	SRR31414537	1	1
Tumors/Salivary	SRR31414538	1	1
Tumors/Salivary	SRR5685238	1	1
Tumors/Salivary	SRR5685239	1	1
Tumors/Salivary	SRR5685240	1	1
Tumors/Salivary	SRR5685241	1	1
Tumors/Salivary	SRR5685242	1	0
Tumors/Salivary	SRR5685243	1	1
Tumors/Salivary	SRR5685244	1	1
Tumors/Salivary	SRR5685245	1	1
Tumors/Salivary	SRR5685246	1	1
Tumors/Salivary	SRR5685247	1	1
Tumors/Salivary	SRR5685248	1	1
Tumors/Salivary	SRR5685249	1	1
Tumors/Salivary	SRR5685250	1	1
Tumors/Salivary	SRR5685251	1	1
Tumors/Salivary	SRR5685252	1	1
Tumors/Salivary	SRR5685253	1	1
Tumors/Salivary	SRR5685254	1	1
Tumors/Salivary	SRR5685255	1	1
Tumors/Salivary	SRR5685256	1	1
Tumors/Salivary	SRR5685257	1	1
Tumors/Salivary	SRR5685258	1	1
Tumors/Salivary	SRR5685259	1	1
Tumors/Salivary	SRR5685260	1	1
Tumors/Salivary	SRR5685263	1	1
Tumors/Salivary	SRR5685271	1	1
Tumors/Salivary	SRR5685272	1	1
Tumors/Salivary	SRR5685273	1	1
Tumors/Salivary	SRR5685274	1	1
Tumors/Salivary	SRR5685275	1	1
Tumors/Salivary	SRR5685276	1	1
Tumors/Salivary	SRR5685277	1	1
Tumors/Salivary	SRR5685278	1	1
Tumors/Salivary	SRR5685279	1	1
Tumors/Salivary	SRR5685280	1	1
Tumors/Salivary	SRR5685281	1	1
Tumors/Salivary	SRR5685292	1	1
Tumors/Salivary	SRR5685296	1	1
Tumors/Salivary	SRR5685299	1	1
Tumors/Salivary	SRR5685300	1	1
Tumors/Salivary	SRR5685301	1	1
Tumors/Salivary	SRR587175	1	0
Tumors/Salivary	SRR587176	1	0
Tumors/Salivary	SRR587177	1	0
Tumors/Salivary	SRR587178	1	0
Tumors/Salivary	SRR8762170	1	0
Tumors/Salivary	SRR8764040	1	0
Tumors/Salivary	SRR8764067	1	0
Tumors/Salivary	SRR9304319	1	0
Tumors/Salivary	SRR9304406	1	0
Tumors/SmallCellLung	ERR4190194	0	1
Tumors/SmallCellLung	ERR4190212	0	1
Tumors/SmallCellLung	ERR4190213	0	1
Tumors/SmallCellLung	ERR4190364	0	1
Tumors/SmallCellLung	ERR4230614	0	1
Tumors/SmallCellLung	ERR4230641	0	1
Tumors/SmallCellLung	ERR5992779	1	1
Tumors/SmallCellLung	ERR5992780	1	1
Tumors/SmallCellLung	ERR5992781	1	1
Tumors/SmallCellLung	ERR5992782	1	1
Tumors/SmallCellLung	ERR5992783	1	1
Tumors/SmallCellLung	ERR5992784	1	1
Tumors/SmallCellLung	ERR5992785	1	1
Tumors/SmallCellLung	ERR5992786	1	1
Tumors/SmallCellLung	ERR5992787	1	1
Tumors/SmallCellLung	ERR5992788	1	1
Tumors/SmallCellLung	ERR5992789	1	1
Tumors/SmallCellLung	ERR5992800	1	1
Tumors/SmallCellLung	ERR5992801	1	1
Tumors/SmallCellLung	ERR5992802	1	1
Tumors/SmallCellLung	ERR5992803	1	1
Tumors/SmallCellLung	ERR5992804	1	1
Tumors/SmallCellLung	ERR5992805	1	1
Tumors/SmallCellLung	ERR5992806	1	1
Tumors/SmallCellLung	ERR5992807	1	1
Tumors/SmallCellLung	ERR5992808	1	1
Tumors/SmallCellLung	ERR5992809	1	1
Tumors/SmallCellLung	ERR5992810	1	1
Tumors/SmallCellLung	ERR5992811	1	1
Tumors/SmallCellLung	ERR5992812	1	1
Tumors/SmallCellLung	ERR5992813	1	1
Tumors/SmallCellLung	ERR5992814	1	1
Tumors/SmallCellLung	ERR5992815	1	0
Tumors/SmallCellLung	SRR13342017	0	1
Tumors/SmallCellLung	SRR13342018	0	1
Tumors/SmallCellLung	SRR13342019	0	1
Tumors/SmallCellLung	SRR13342020	0	1
Tumors/SmallCellLung	SRR13342021	0	1
Tumors/SmallCellLung	SRR13342022	0	1
Tumors/SmallCellLung	SRR13342023	0	1
Tumors/SmallCellLung	SRR13342024	0	1
Tumors/SmallCellLung	SRR13780246	1	0
Tumors/SmallCellLung	SRR13780247	1	0
Tumors/SmallCellLung	SRR13780248	1	0
Tumors/SmallCellLung	SRR13780249	1	0
Tumors/SmallCellLung	SRR13780250	1	0
Tumors/SmallCellLung	SRR13780251	1	0
Tumors/SmallCellLung	SRR13780252	1	0
Tumors/SmallCellLung	SRR13780253	1	0
Tumors/SmallCellLung	SRR13780254	1	0
Tumors/SmallCellLung	SRR13780255	1	0
Tumors/SmallCellLung	SRR13780256	1	0
Tumors/SmallCellLung	SRR13780257	1	0
Tumors/SmallCellLung	SRR13780258	1	0
Tumors/SmallCellLung	SRR13780259	1	0
Tumors/SmallCellLung	SRR13780260	1	0
Tumors/SmallCellLung	SRR13780261	1	0
Tumors/SmallCellLung	SRR13780262	1	0
Tumors/SmallCellLung	SRR13780263	1	0
Tumors/SmallCellLung	SRR13780264	1	0
Tumors/SmallCellLung	SRR13780265	1	0
Tumors/SmallCellLung	SRR13780266	1	0
Tumors/SmallCellLung	SRR13780267	1	0
Tumors/SmallCellLung	SRR13780268	1	0
Tumors/SmallCellLung	SRR13780269	1	0
Tumors/SmallCellLung	SRR13780270	1	0
Tumors/SmallCellLung	SRR13780271	1	0
Tumors/SmallCellLung	SRR13780272	1	0
Tumors/SmallCellLung	SRR13780273	1	0
Tumors/SmallCellLung	SRR13780274	1	0
Tumors/SmallCellLung	SRR13780291	1	0
Tumors/SmallCellLung	SRR13858949	1	1
Tumors/SmallCellLung	SRR13858950	1	1
Tumors/SmallCellLung	SRR13858951	1	1
Tumors/SmallCellLung	SRR13858952	1	1
Tumors/SmallCellLung	SRR13858953	1	1
Tumors/SmallCellLung	SRR13858954	1	1
Tumors/SmallCellLung	SRR13858955	1	1
Tumors/SmallCellLung	SRR13858956	1	1
Tumors/SmallCellLung	SRR13858957	1	1
Tumors/SmallCellLung	SRR13858958	1	1
Tumors/SmallCellLung	SRR13858959	1	1
Tumors/SmallCellLung	SRR13858960	1	1
Tumors/SmallCellLung	SRR13860149	0	1
Tumors/SmallCellLung	SRR13860150	0	1
Tumors/SmallCellLung	SRR13860151	0	1
Tumors/SmallCellLung	SRR13860152	0	1
Tumors/SmallCellLung	SRR17551568	0	1
Tumors/SmallCellLung	SRR17551569	0	1
Tumors/SmallCellLung	SRR17551570	0	1
Tumors/SmallCellLung	SRR17551571	0	1
Tumors/SmallCellLung	SRR17551572	0	1
Tumors/SmallCellLung	SRR17551577	0	1
Tumors/SmallCellLung	SRR17551580	0	1
Tumors/SmallCellLung	SRR17551583	0	1
Tumors/SmallCellLung	SRR30228494	1	0
Tumors/SmallCellLung	SRR30228496	1	0
Tumors/SmallCellLung	SRR30228498	1	0
Tumors/SmallCellLung	SRR30228500	1	0
Tumors/SmallCellLung	SRR30228501	1	0
Tumors/SmallCellLung	SRR30228503	1	0
Tumors/SmallCellLung	SRR30228538	1	0
Tumors/SmallCellLung	SRR30544481	1	0
Tumors/SmallCellLung	SRR30544484	1	0
Tumors/SmallCellLung	SRR30544487	1	0
Tumors/SmallCellLung	SRR30544490	1	0
Tumors/SmallCellLung	SRR30544493	1	0
Tumors/SmallCellLung	SRR30544496	1	0
Tumors/SmallCellLung	SRR30544499	1	0
Tumors/SmallCellLung	SRR30544502	1	0
Tumors/SmallCellLung	SRR30544504	1	0
Tumors/SmallCellLung	SRR30544507	1	0
Tumors/SmallCellLung	SRR30544509	1	0
Tumors/SmallCellLung	SRR30544513	1	0
Tumors/SmallCellLung	SRR30544515	1	0
Tumors/SmallCellLung	SRR30544518	1	0
Tumors/SmallCellLung	SRR30544520	1	0
Tumors/SmallCellLung	SRR30544523	1	0
Tumors/SmallCellLung	SRR30544526	1	0
Tumors/SmallCellLung	SRR30544528	1	0
Tumors/SmallCellLung	SRR30544533	1	0
Tumors/SmallCellLung	SRR30544535	1	0
Tumors/SmallCellLung	SRR30544538	1	0
Tumors/SmallCellLung	SRR30544543	1	0
Tumors/SmallCellLung	SRR30544546	1	0
Tumors/SmallCellLung	SRR30544583	1	0
Tumors/SmallCellLung	SRR30544585	1	0
Tumors/SmallCellLung	SRR3214894	1	1
Tumors/SmallCellLung	SRR8762341	1	0
Tumors/Tongue	ERR2278845	1	1
Tumors/Tongue	ERR2278846	1	1
Tumors/Tongue	ERR2278847	1	1
Tumors/Tongue	ERR2278850	1	1
Tumors/Tongue	ERR2278852	1	1
Tumors/Tongue	ERR2278854	1	1
Tumors/Tongue	ERR2278856	1	1
Tumors/Tongue	ERR2278862	1	1
Tumors/Tongue	ERR2278865	1	1
Tumors/Tongue	ERR2278866	1	1
Tumors/Tongue	ERR2278868	1	1
Tumors/Tongue	ERR2278869	1	1
Tumors/Tongue	ERR2278876	1	1
Tumors/Tongue	ERR2278877	1	1
Tumors/Tongue	ERR2278881	1	1
Tumors/Tongue	ERR2278882	1	1
Tumors/Tongue	SRR10502313	1	1
Tumors/Tongue	SRR10502314	1	1
Tumors/Tongue	SRR14740626	1	1
Tumors/Tongue	SRR14740627	1	1
Tumors/Tongue	SRR14740628	1	1
Tumors/Tongue	SRR14740629	1	1
Tumors/Tongue	SRR14740632	1	1
Tumors/Tongue	SRR16013048	1	1
Tumors/Tongue	SRR16013050	1	1
Tumors/Tongue	SRR16013056	1	1
Tumors/Tongue	SRR16013059	1	1
Tumors/Tongue	SRR16013064	1	1
Tumors/Tongue	SRR16013065	1	1
Tumors/Tongue	SRR16013067	1	1
Tumors/Tongue	SRR16013070	1	1
Tumors/Tongue	SRR16013078	1	1
Tumors/Tongue	SRR16013079	1	1
Tumors/Tongue	SRR16013080	1	1
Tumors/Tongue	SRR16013082	1	1
Tumors/Tongue	SRR16013083	1	1
Tumors/Tongue	SRR16013084	1	1
Tumors/Tongue	SRR16013088	1	1
Tumors/Tongue	SRR16013090	1	1
Tumors/Tongue	SRR30787015	1	1
Tumors/Tongue	SRR30787018	1	1
Tumors/Tongue	SRR30787022	1	1
Tumors/Tongue	SRR30787031	1	1
Tumors/Tongue	SRR30787037	1	1
Tumors/Tongue	SRR30787039	1	1
Tumors/Tongue	SRR30787057	1	1
Tumors/Tongue	SRR30787058	1	1
Tumors/Tongue	SRR30787065	1	0
Tumors/Tongue	SRR30787074	1	0
Tumors/Tongue	SRR30787082	1	0
Tumors/Tongue	SRR30787096	1	0
Tumors/Tongue	SRR30787100	1	0
Tumors/Tongue	SRR30787101	1	0
Tumors/Tongue	SRR30787102	1	0
Tumors/Tongue	SRR30787109	1	0
Tumors/Tongue	SRR30787110	1	0
Tumors/Tongue	SRR30787111	1	0
Tumors/Tongue	SRR30787117	1	0
Tumors/Tongue	SRR30787119	1	0
Tumors/Tongue	SRR30787120	1	0
